"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.373039245605","97.8752822875977","100.617172241211","93.8749694824219","89.5197525024414","90.4334106445312","125.372680664062","","126.871398925781","87.1338272094727","92.7676391601562","89.9935836791992","93.2803802490234","95.0147399902344","94.4676818847656","96.7687683105469","106.327911376953","106.761520385742","105.338310241699","96.6305084228516","96.1028366088867","96.0491104125977","98.9570770263672","100.518249511719","101.996841430664","102.327186584473","100.702560424805","99.0051498413086","96.5773391723633","96.0998001098633","93.0260696411133","92.2792587280273","93.3705978393555",
"American Samoa","ASM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","93.621337890625","93.2749404907227","94.851921081543","98.4230575561523","96.5793685913086","95.8060302734375","96.6036834716797","96.2660675048828","95.8017120361328","89.4290313720703","83.9607925415039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","69.0779724121094","","","96.1520614624023","84.6809921264648","90.5905609130859","95.1056213378906","87.1361770629883","88.5751876831055","","","","","115.24683380127","","","","","","","","102.744041442871","","","","","","","","","","","","","","","114.418601989746","115.042236328125","114.809349060059","114.559143066406","112.59790802002","110.453651428223","110.598252296661","109.141578674316","108.112289428711","105.501330967169","108.550430297852","111.907440185547","110.983981693364","","","","",
"Australia","AUS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","111.971260070801","110.667297363281","110.91960144043","106.834182739258","109.309028625488","109.610900878906","110.347969055176","109.328750610352","108.035011291504","107.56063079834","107.160469055176","106.750228881836","106.065559387207","106.064849853516","104.866302490234","105.149459838867","105.305732727051","105.779090881348","106.095458984375","106.352058410645","106.455047607422","106.315147399902","106.266143798828","106.412261962891","101.568168640137","101.661071777344","101.360961914062","101.538589477539","101.658432006836","101.411880493164","101.354629516602","102.393867492676","102.737510681152","103.168251037598","103.170623779297","103.328758239746","105.135383605957","104.953300476074","104.936752319336","105.199279785156","105.054992675781","105.482597351074","105.631080627441","105.31275177002","101.619422912598","101.132469177246","100.666999816895","100.464347839355","100.275161743164","99.9861373901367","100.069267272949","99.2228622436523","",
"Austria","AUT","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","102.17561340332","102.557777404785","101.818946838379","101.670181274414","101.775390625","101.477363586426","103.031860351562","101.317749023438","101.455383300781","101.646507263184","100.484718322754","100.262161254883","100.612861633301","99.9461517333984","99.5299682617188","100.975257873535","99.442756652832","98.8646926879883","98.4107513427734","98.4695129394531","99.0513000488281","101.489318847656","102.890480041504","102.562057495117","102.600708007812","102.103172302246","101.295448303223","100.813667297363","100.97679901123","101.270492553711","101.86499786377","102.157829284668","101.80647277832","102.497276306152","101.777389526367","101.726783752441","102.035339355469","101.526191711426","100.842010498047","100.256912231445","100.182289123535","99.8584976196289","100.094581604004","100.424949645996","100.440399169922","99.9959335327148","100.728820800781","100.999420166016","101.191581726074","101.103019714355","101.30931854248","100.384559631348","",
"Azerbaijan","AZE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2939834594727","98.0372695922852","97.1072692871094","93.3720397949219","95.4102172851562","92.7838363647461","91.0431671142578","94.6150665283203","93.8072509765625","94.5209808349609","93.2366104125977","94.5704727172852","96.8885269165039","98.8164978027344","105.492950439453","105.63597869873","105.864700317383","104.193717956543","100.014617919922","99.5354385375977","99.9077835083008","97.5439834594727","99.4638366699219","101.606811523438",
"Burundi","BDI","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","18.6411094665527","18.3706798553467","17.2646293640137","16.0981693267822","16.1712398529053","16.1583499908447","16.1258907318115","16.9315204620361","17.1573295593262","18.3516292572021","19.8465003967285","22.3578796386719","27.9796504974365","32.5076713562012","36.9315910339355","41.281608581543","47.5185203552246","55.4291610717773","56.8839492797852","57.3024215698242","59.6767997741699","56.4893417358398","56.399341583252","","43.6076812744141","35.6426582336426","37.3905601501465","44.3210792541504","51.8794288635254","54.0732917785645","56.5094299316406","62.0325012207031","68.0555267333984","74.114372253418","80.3940505981445","105.680892944336","119.619499206543","124.459800720215","133.415405273438","138.751602172852","140.912384033203","136.69758605957","131.456832885742","127.394462585449","121.739517211914","117.44116973877","111.87451171875","108.306587219238","105.593490600586","105.623519897461","","","",
"Belgium","BEL","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","107.208168029785","106.772399902344","102.257530212402","104.545516967773","104.699012756348","105.382720947266","105.487716674805","104.823226928711","104.096138000488","103.880081176758","103.720252990723","103.974647521973","101.935333251953","101.82048034668","101.098388671875","100.605911254883","100.421142578125","99.9678497314453","99.5748672485352","99.3014297485352","99.6800994873047","99.3220977783203","102.702980041504","102.863807678223","102.981170654297","102.848442077637","","","101.366653442383","102.427947998047","102.994300842285","103.187858581543","103.294708251953","102.853469848633","102.971160888672","102.635482788086","102.348220825195","102.16187286377","102.13809967041","102.102478027344","101.12109375","101.331756591797","103.259292602539","103.175552368164","102.323287963867","102.172943115234","102.819320678711","102.566162109375","102.284622192383","102.151741027832","101.836441040039","102.134307861328","",
"Benin","BEN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","20.1430606842041","22.1087799072266","24.4629802703857","23.2522602081299","26.7683506011963","28.5445995330811","29.5813503265381","30.9342594146729","34.8361892700195","37.6075096130371","37.0111999511719","39.9016418457031","41.3827285766602","41.0582885742188","41.4062805175781","40.4236717224121","40.7799797058105","40.1696586608887","39.8871917724609","33.5012016296387","37.1829490661621","39.6198883056641","43.6549415588379","45.3991584777832","48.716869354248","51.4445190429688","55.5143089294434","59.7323417663574","61.4711990356445","65.3165893554688","71.9803237915039","77.6158218383789","81.922607421875","87.275749206543","86.4619522094727","88.4518585205078","","102.666709899902","108.621162414551","110.840942382812","112.769073486328","117.307289123535","118.678253173828","119.691253662109","122.562881469727","121.407402038574","117.440940856934","113.190307617188","107.778297424316","104.733200073242","106.226989746094","108.674530029297","",
"Burkina Faso","BFA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","9.10042953491211","9.57367992401123","9.84140014648438","10.2522897720337","10.7405796051025","10.9554395675659","11.241379737854","11.7538003921509","12.278790473938","13.0379295349121","13.7938404083252","14.878339767456","16.1608505249023","17.2155704498291","18.8096199035644","20.3598098754883","21.7504291534424","22.2283897399902","23.3090095520019","24.2383308410644","25.2738800048828","25.9507999420166","26.7409191131592","27.7635192871094","29.3241405487061","30.8408298492432","","33.1966590881348","34.5331687927246","35.630931854248","37.3095512390137","38.4336013793945","40.7949981689453","45.8911590576172","50.4247589111328","54.3220100402832","60.1225891113281","66.324333190918","71.3577194213867","72.9850082397461","76.8712005615234","79.8529205322266","81.9496536254883","83.4542770385742","84.0266189575195","86.4057006835938","88.8005599975586","90.7189788818359","89.4989776611328","88.0442504882812","87.6722793579102","83.3320236206055","73.5481033325195",
"Bangladesh","BGD","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","35.2022514343262","32.6187400817871","44.5464706420898","52.8946113586426","49.1356887817383","53.375789642334","54.7556686401367","54.6543502807617","53.0950813293457","51.7734985351562","50.3849983215332","53.6902008056641","55.2718086242676","51.2450790405273","55.199161529541","53.7023887634277","53.5069007873535","52.8172912597656","67.7743835449219","67.6755676269531","71.7412261962891","","","","","","","","","","","","","","","101.687660217285","102.157989501953","101.135711669922","97.5703277587891","99.531867980957","102.372897535272","","","","","","","111.903404147262","115.899710442803","","123.268051147461","116.154391846619","123.087071221663","116.393145002161",
"Bulgaria","BGR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","100.489128112793","98.1848602294922","96.0873336791992","93.9026718139648","90.9451599121094","91.4820709228516","91.5994567871094","92.8584213256836","93.2099380493164","94.1864013671875","96.05859375","99.2172393798828","100.691268920898","101.919052124023","103.582000732422","103.908073425293","106.392936706543","106.210357666016","104.847709655762","97.4002075195312","95.2235794067383","93.4384384155273","92.8395767211914","93.4214019775391","94.7320709228516","97.6761474609375","98.8522796630859","100.631523132324","102.205337524414","103.496070861816","104.177856445312","108.58283996582","110.496520996094","110.641036987305","110.273193359375","108.14119720459","105.626419067383","103.891967773438","101.780372619629","101.14933013916","100.893112182617","99.9967193603516","98.5908126831055","99.2803497314453","99.2170715332031","98.1664810180664","97.6844711303711","96.6808776855469","96.1261367797852","96.2955322265625","95.4294967651367","95.7390365600586","",
"Bahrain","BHR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","85.2298889160156","85.3027725219727","85.9869537353516","87.2062530517578","91.8231964111328","93.5599517822266","96.0457382202148","96.7195434570312","98.0344696044922","96.1162872314453","91.8765106201172","87.3199462890625","89.4284210205078","94.3842620849609","98.9526672363281","102.268112182617","104.299873352051","105.730567932129","105.344680786133","101.914939880371","98.3877792358398","92.429801940918","91.537483215332","91.4959411621094","93.0023880004883","92.9408721923828","93.0156326293945","94.4448776245117","96.171257019043","96.9465103149414","97.4037094116211","97.5843734741211","97.75927734375","97.6218032836914","96.7412033081055","103.316886901855","","","","","96.7540588378906","99.5963973999023","106.560157775879","105.975662231445","102.868728637695","103.425003051758","101.793823242188","99.6138305664062","98.6233596801758","","","92.6726989746094","93.9609069824219",
"Bahamas, The","BHS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","97.6320495605469","99.6903381347656","102.38883972168","103.409889221191","104.652976989746","","107.174209594727","104.966148376465","","104.578620910645","103.782638549805","","","","","","95.7694091796875","96.451057434082","","90.9384231567383","94.1748123168945","88.9175033569336","87.0484619140625","82.595832824707","","","82.6418380737305","","88.3659515380859","92.3319091796875","90.148193359375","93.0930480957031","91.937370300293","87.7069931030273","84.236328125","90.5768432617188","85.4116287231445","78.5171432495117","79.1769409179688","","","","","","","93.5440063476562","","77.4647903442383",
"Bosnia and Herzegovina","BIH","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.018112182617","107.735549926758","108.831260681152","88.8404769897461","88.7814407348633","88.7531890869141","88.4060211181641","88.9285278320312","90.7384490966797","90.2239608764648","90.6391067504883","90.1013336181641","89.7545776367188","88.4164962768555","88.102783203125","87.236198425293","86.980110168457",
"Belarus","BLR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9451217651367","92.068977355957","91.9377212524414","93.023681640625","96.2525100708008","100.05525970459","111.10897064209","113.272506713867","113.695991516113","111.464637756348","102.728912353516","100.387573242188","98.1382064819336","97.1744995117188","96.0656433105469","96.3585815429688","96.9552688598633","96.6211700439453","95.9377593994141","94.9514770507812","94.1426162719727","94.3906478881836","95.2973175048828","96.6379165649414","96.3009414672852","95.7846603393555","94.5550994873047","93.4516372680664","93.854362487793","92.8545379638672","93.94970703125",
"Belize","BLZ","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","102.911231994629","","","101.439018249512","","106.942497253418","110.052642822266","","","","","","","","","103.832099914551","105.59676361084","","","","112.616149902344","112.755256652832","114.35572052002","117.195930480957","118.670700073242","120.476440429688","118.10196685791","","117.033721923828","116.519302368164","116.563049316406","112.250953674316","117.069946289062","118.142211914062","117.025993347168","117.157020568848","116.031196594238","112.738059997559","112.279319763184","110.742370605469","109.952423095703","113.436401367188","111.096542358398","110.124519348145","110.926826477051","112.793159484863","112.025108337402","110.916328430176","111.376747131348","108.506462097168","103.854019165039","98.8333969116211","96.3640365600586",
"Bermuda","BMU","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","107.978439331055","111.602668762207","103.640571594238","105.236228942871","104.171890258789","107.345741271973","107.426078796387","108.542892456055","101.827766418457","103.605857849121","104.339958190918","105.627067565918","106.561088562012","107.701278686523","108.155891418457","","","","","","","","","","110.688751220703","","124.070121765137","","","","106.764961242676","108.008750915527","108.957221984863","110.707801818848","109.689208984375","109.294868469238","","","","","107.853141784668","106.04167175293","105.49683380127","104.923240661621","106.832626342773","106.246691371096","103.738809899947","99.5837669094693","97.0663921770458","91.3244353182751","88.2836587872559","85.6486210418795","86.3424682617188",
"Bolivia","BOL","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","72.0419998168945","75.8181762695312","","81.2184829711914","84.018310546875","88.7761611938477","91.3426513671875","89.4984970092773","91.20556640625","92.6994400024414","93.3479309082031","93.1422882080078","","96.5975036621094","103.122550964355","","100.329460144043","106.06714630127","","95.716926574707","97.7547378540039","99.2654113769531","99.5341110229492","101.208633422852","103.512939453125","105.900367736816","107.14688873291","108.377258300781","109.639839172363","111.763450622559","118.203018188477","117.258659362793","117.844116210938","116.392272949219","115.863822937012","115.213752746582","113.596397399902","112.750061035156","111.396812438965","107.495628356934","105.222427368164","101.33625793457","98.5522918701172","96.649543762207","95.09326171875","94.832763671875","95.3954315185547","96.4079513549805","97.2089996337891","97.9377517700195","98.5986480712891","98.8545608520508","99.6189498901367","98.8731079101562",
"Brazil","BRA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","120.162086486816","124.04859161377","122.002853393555","123.566650390625","122.530067443848","","","","","131.821441650391","","","","","","","","","","130.728851318359","","","","","","","","","","144.214828491211","","","","","","","","","","","","","101.953323364258","106.955070495605","107.334297180176","106.721626281738","106.517860412598","108.09001159668","107.111892700195","105.67684173584","102.880798339844","101.901641845703","103.519882202148","",
"Barbados","BRB","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","102.424240112305","101.574760437012","103.030296325684","90.1607131958008","99.4367828369141","105.585906982422","113.031028747559","117.519401550293","120.723640441895","111.564971923828","112.549926757812","110.443389892578","108.248947143555","114.397666931152","110.468193054199","","","","114.850936889648","110.16227722168","","105.362571716309","","","","","","","101.608306884766","100.284896850586","101.293838500977","100.541343688965","101.019859313965","99.2094497680664","99.5997467041016","99.328010559082","100.342742919922","100.665046691895","100.206756591797","100.170890808105","99.4098968505859","","","95.9658737182617","95.3062210083008","96.7069625854492","95.4060897827148","96.4081268310547","97.152702331543","98.1787567138672","96.7766265869141","94.0244674682617","91.719108581543",
"Brunei Darussalam","BRN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","122.520866394043","124.65608215332","125.620903015137","123.95938873291","122.400398254395","118.48787689209","120.688812255859","125.659118652344","127.102500915527","113.425308227539","112.860687255859","114.859832763672","112.278877258301","113.107292175293","116.083572387695","","120.827682495117","116.816520690918","118.908737182617","118.63793182373","","103.586738586426","99.80908203125","97.8905715942383","96.2401275634766","94.2799377441406","94.9213104248047","94.8687133789062","98.9174728393555","99.9814300537109","100.499633789062","99.6566314697266","101.704627990723","105.882347106934","106.500671386719","106.440856933594","106.605880737305","106.543190002441","105.620719909668","105.368698120117","104.773820037288","104.336470704184","103.069104678392","103.279102667744","102.214607201309","101.502668532048","102.472426951022","100.230029276453","99.5630234614784","98.2469708687806","98.0258123756568","96.7961999090404","95.4625395708758","93.9459513864425",
"Bhutan","BTN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","2.14931988716125","8.19760990142822","8.0631799697876","","12.2579898834228","","16.7220191955566","18.7145195007324","18.8114395141602","22.016149520874","","","35.4053611755371","38.7839012145996","40.970458984375","42.0724296569824","39.4296913146973","","43.9243392944336","","","37.5877113342285","41.9969100952148","51.1052017211914","54.8644485473633","59.4622001647949","63.7218399047852","67.9507293701172","70.8766021728516","73.522346496582","75.9070205688477","78.2165069580078","80.530387878418","84.3657531738281","89.2131881713867","92.6930465698242","97.8978729248047","102.555526733398","107.337860107422","112.427062988281","115.340621948242","115.755058288574","114.574340820312","107.602813720703","105.543357849121","103.885791518838","102.255638122559","101.061603522693","100.946077995914","100.096921065681","106.591826955986","107.028847953373","110.258534968512","",
"Botswana","BWA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","71.5029983520508","66.6682586669922","67.7787399291992","74.181037902832","77.6307525634766","84.1522827148438","87.5104293823242","92.1812591552734","94.5039215087891","98.1621932983398","102.990013122559","104.632209777832","104.740516662598","106.545806884766","106.862251281738","107.972763061523","107.32829284668","107.598937988281","107.832801818848","108.543991088867","107.887733459473","109.783142089844","107.232940673828","105.532096862793","104.806632995605","103.599853515625","104.218460083008","104.70133972168","103.400421142578","103.572540283203","103.616821289062","104.684989929199","104.518356323242","104.888732910156","104.511337280273","105.034660339355","105.188606262207","103.867362976074","103.367393493652","103.261207580566","","","100.562391877105","99.4841562269713","97.5000076293945","96.9943313598633","","","","","","92.9931716918945","96.5695529820915","",
"Central African Republic","CAF","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","36.2490692138672","35.9126892089844","38.5854797363281","39.7756309509277","40.7667694091797","42.7955894470215","44.0821495056152","44.0616912841797","44.6913795471191","46.7524299621582","46.7397193908691","49.0645713806152","49.0475883483887","54.2724914550781","56.6412887573242","60.3109092712402","51.2864189147949","51.9638404846191","52.3992614746094","55.2890396118164","51.3163986206055","45.0067481994629","","","","","","","","","57.5671806335449","50.0985908508301","50.091178894043","42.0660095214844","47.7548713684082","47.3676414489746","55.1616401672363","64.1780776977539","65.6958236694336","67.4107894897461","67.9631118774414","68.9617080688477","","","","79.026237487793","96.3215616650642","","","","","","",
"Canada","CAN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","101.430511474609","100.055450439453","99.1397476196289","98.9411926269531","99.8990478515625","100.160781860352","99.5975112915039","99.4058303833008","99.1567077636719","99.1271896362305","98.9408264160156","103.714691162109","103.043762207031","102.776123046875","102.575630187988","102.50553894043","102.305458068848","102.272392272949","101.703239440918","102.624122619629","102.14208984375","101.75154876709","101.295059204102","100.988571166992","101.12336730957","101.632522583008","","98.3240127563477","98.7224197387695","99.4860916137695","","","","98.9790267944336","98.2066116333008","99.4634628295898","99.4133605957031","98.6847686767578","99.7971420288086","99.39013671875","98.8007125854492","99.6556167602539","99.3787307739258","99.4354705810547","99.5374603271484","97.9061126708984","98.0870208740234","98.3856201171875","97.2296676635742","97.2471237182617","95.9162292480469","95.7721633911133","",
