"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.909683227539","","","90.6225814819336","","","","","83.7433776855469","86.7742309570312","100.005928039551","93.4663162231445","92.0257110595703","96.7462768554688","98.6576766967773","","91.5400009155273","93.4741592407227","93.5642013549805","","94.6037063598633","94.2263793945312","105.009422302246","102.763427734375","100.23706817627","97.2270965576172","101.986747741699","100.631843566895","92.1473693847656","92.5063171386719",
"American Samoa","ASM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","73.787956237793","75.5688018798828","","","","","","","","","","","","","","","","88.4520874023438","","","","","","","","","","","","","","","","109.444068908691","103.817306518555","119.340660095215","119.079940795898","","114.097885131836","119.137672424316","100.388198852539","102.687744140625","107.80876159668","104.444442749023","104.976669311523","","","","",
"Australia","AUS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","93.7638320922852","96.2253570556641","96.151008605957","","","","","","","","","","","","","","","","","","","","","","","","","99.5908584594727","99.1727600097656","","","99.5010681152344","","100.962127685547","","","","","","","100.62183380127","96.4984817504883","98.8614273071289","97.3396606445312","99.3965225219727","97.1509704589844","98.6491775512695","97.7539825439453","99.4589767456055","97.6123962402344","99.8165130615234","97.1591720581055","",
"Azerbaijan","AZE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5135116577148","95.1685791015625","97.5860137939453","92.6961517333984","95.5954284667969","93.4306182861328","91.6054306030273","98.13037109375","90.7368316650391","91.7717208862305","89.5144500732422","92.8068313598633","91.9911880493164","88.0894088745117","98.1257095336914","103.280212402344","111.301910400391","107.172172546387","100.219947814941","100.383338928223","98.5337295532227","96.5635528564453","99.7032775878906","96.2334136962891",
"Burundi","BDI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","5.75165987014771","","10.9586095809937","11.1231298446655","11.6555099487305","10.9320201873779","11.023289680481","10.6600103378296","10.6946697235107","10.7557697296143","10.8564796447754","12.6947498321533","17.087610244751","23.0694808959961","23.8702907562256","25.9219207763672","25.6340408325195","35.5065612792969","30.7903709411621","38.5887718200684","42.8971786499023","45.5306510925293","49.2205200195312","","","","","","","25.1364498138428","25.9317607879639","26.3580303192139","30.9463405609131","33.3528099060059","35.8155403137207","","49.2426605224609","42.90869140625","49.5479202270508","54.7546691894531","59.5920906066895","64.5548629760742","71.30126953125","69.089469909668","62.0943412780762","64.0318298339844","63.2770881652832","57.2230911254883","53.330379486084","49.1959190368652","","","",
"Belgium","BEL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","69.4129104614258","69.9024124145508","69.553840637207","72.5061264038086","75.4971923828125","69.5856628417969","70.0196304321289","74.8746871948242","75.9284515380859","70.0018463134766","74.5635070800781","74.7942199707031","75.2071533203125","75.518440246582","75.2932891845703","","","76.9013595581055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","17.1836109161377","19.9476108551025","20.133960723877","19.1403694152832","23.4766407012939","23.3415107727051","22.8368797302246","25.0718002319336","26.5008201599121","28.3808898925781","29.4123497009277","31.733980178833","34.3420600891113","28.1471405029297","32.1196212768555","29.3837604522705","28.3940200805664","26.2486190795898","26.0814990997314","18.2962799072266","20.656810760498","20.6472301483154","22.5531692504883","24.4139003753662","28.9677696228027","30.9827499389648","33.3257713317871","35.9575614929199","","36.3207397460938","40.3337211608887","42.2971992492676","46.5348091125488","50.4555587768555","","","","61.858570098877","","65.3145980834961","70.1288681030273","71.6108627319336","76.898193359375","77.3113479614258","78.0327072143555","77.419189453125","","","61.7928314208984","60.2596817016602","70.7910232543945","64.5733337402344","",
"Burkina Faso","BFA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","7.46915006637573","6.9566798210144","7.14187002182007","6.86920976638794","7.7117600440979","7.63879013061523","8.57730960845947","8.73237037658691","9.57234001159668","9.4069299697876","10.4317598342896","10.6275100708008","11.3307199478149","12.3279495239258","13.9273796081543","","15.6726598739624","16.6813907623291","16.3459701538086","19.1389198303223","19.4536209106445","25.7580509185791","25.2205104827881","26.058069229126","17.9666805267334","21.8323593139648","","","21.9752407073975","23.8950500488281","25.2926807403564","26.1373901367188","27.7571506500244","29.1417999267578","30.6625804901123","31.960880279541","34.0685195922852","37.815601348877","42.7251892089844","46.2501106262207","52.7853507995605","56.2800216674805","61.3418502807617","59.9809112548828","60.7178802490234","60.3090896606445","61.645149230957","62.8463706970215","61.8211288452148","62.0456809997559","63.8423805236816","58.3837013244629","51.733829498291",
